               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 149,            0.022343,            0.008279,                   0,             0.99934,             0.77778,             0.82514,              0.7475,            0.009818,            0.005309,                   0,           0.0060838,           0.0060838,           0.0060838
                 150,            0.019444,           0.0088276,                   0,             0.99974,             0.77778,             0.82738,             0.75153,           0.0093359,           0.0052095,                   0,           0.0060419,           0.0060419,           0.0060419
                 151,            0.018253,           0.0096453,                   0,             0.99996,             0.88889,              0.8855,             0.80596,           0.0096914,           0.0035203,                   0,               0.006,               0.006,               0.006
                 152,            0.021762,            0.011404,                   0,             0.99995,             0.88889,             0.88568,             0.82129,           0.0091242,           0.0030428,                   0,           0.0059581,           0.0059581,           0.0059581
                 153,             0.01887,           0.0097338,                   0,             0.99988,             0.88889,             0.88573,             0.78278,             0.01288,           0.0033157,                   0,           0.0059162,           0.0059162,           0.0059162
                 154,            0.022378,           0.0094192,                   0,             0.99997,             0.88889,              0.8857,             0.77807,             0.01238,            0.003391,                   0,           0.0058744,           0.0058744,           0.0058744
                 155,            0.020772,            0.011041,                   0,             0.99992,             0.88889,             0.88564,             0.72949,            0.011966,            0.003605,                   0,           0.0058325,           0.0058325,           0.0058325
                 156,             0.01943,           0.0093777,                   0,             0.99977,             0.88889,             0.88564,             0.75842,            0.010829,           0.0036903,                   0,           0.0057907,           0.0057907,           0.0057907
                 157,            0.019534,           0.0094319,                   0,             0.99985,             0.88889,             0.88573,             0.68568,            0.012284,           0.0035321,                   0,           0.0057488,           0.0057488,           0.0057488
                 158,            0.020407,           0.0091831,                   0,             0.99994,             0.88889,             0.88568,             0.68194,            0.015517,           0.0037254,                   0,            0.005707,            0.005707,            0.005707
                 159,            0.024339,           0.0097172,                   0,              0.9999,             0.88889,             0.88588,             0.77211,            0.012943,           0.0034577,                   0,           0.0056653,           0.0056653,           0.0056653
                 160,            0.020468,           0.0095813,                   0,             0.99997,             0.88889,             0.88606,             0.80055,            0.009318,           0.0034665,                   0,           0.0056236,           0.0056236,           0.0056236
                 161,            0.019719,           0.0087813,                   0,             0.99993,             0.88889,             0.88603,             0.81243,           0.0089301,           0.0035102,                   0,           0.0055819,           0.0055819,           0.0055819
                 162,            0.018209,            0.010659,                   0,             0.99996,             0.88889,             0.88608,             0.80763,           0.0089432,            0.003507,                   0,           0.0055403,           0.0055403,           0.0055403
                 163,            0.017644,           0.0080074,                   0,             0.99992,             0.88889,             0.88603,              0.8003,           0.0093769,           0.0032663,                   0,           0.0054987,           0.0054987,           0.0054987
                 164,             0.02115,           0.0080385,                   0,             0.99981,             0.88889,             0.96806,             0.69947,            0.012447,           0.0033301,                   0,           0.0054571,           0.0054571,           0.0054571
                 165,            0.019568,            0.010094,                   0,             0.99994,             0.88889,             0.96164,             0.81285,           0.0084242,           0.0028684,                   0,           0.0054157,           0.0054157,           0.0054157
                 166,            0.019356,           0.0095935,                   0,             0.99977,             0.88889,             0.96793,             0.81548,            0.010826,           0.0028664,                   0,           0.0053743,           0.0053743,           0.0053743
                 167,            0.021987,            0.011117,                   0,                   1,             0.99999,             0.99546,             0.82054,            0.011195,           0.0026777,                   0,           0.0053329,           0.0053329,           0.0053329
                 168,            0.021187,           0.0092244,                   0,                   1,                   1,             0.99551,             0.82987,           0.0094592,           0.0023815,                   0,           0.0052917,           0.0052917,           0.0052917
                 169,             0.02108,            0.010341,                   0,                   1,             0.99997,             0.99551,             0.77205,            0.013596,           0.0026355,                   0,           0.0052505,           0.0052505,           0.0052505
                 170,            0.021972,           0.0099324,                   0,             0.99986,                   1,             0.99551,              0.7677,            0.010988,           0.0023118,                   0,           0.0052094,           0.0052094,           0.0052094
                 171,            0.016428,           0.0075232,                   0,                   1,             0.99991,             0.99545,             0.79839,            0.008983,           0.0022647,                   0,           0.0051684,           0.0051684,           0.0051684
                 172,            0.018674,            0.010099,                   0,             0.99998,                   1,             0.99546,             0.79883,           0.0093673,           0.0023763,                   0,           0.0051274,           0.0051274,           0.0051274
                 173,            0.015974,           0.0090213,                   0,                   1,             0.99987,              0.9954,             0.77827,           0.0094699,           0.0024819,                   0,           0.0050866,           0.0050866,           0.0050866
                 174,            0.019632,           0.0099498,                   0,                   1,             0.99987,             0.99544,             0.77974,            0.011947,           0.0027619,                   0,           0.0050459,           0.0050459,           0.0050459
                 175,            0.022083,            0.010199,                   0,             0.89953,                   1,             0.98448,             0.75778,           0.0082041,           0.0024778,                   0,           0.0050052,           0.0050052,           0.0050052
                 176,            0.017452,           0.0091812,                   0,                   1,             0.99982,             0.99549,             0.80418,           0.0078776,           0.0024423,                   0,           0.0049647,           0.0049647,           0.0049647
                 177,             0.01579,           0.0079476,                   0,             0.89987,              0.9987,             0.98442,             0.80189,           0.0077708,           0.0025217,                   0,           0.0049243,           0.0049243,           0.0049243
                 178,            0.016297,           0.0086709,                   0,             0.99982,             0.88889,             0.97541,             0.82518,           0.0074918,           0.0026313,                   0,            0.004884,            0.004884,            0.004884
                 179,            0.016417,           0.0081726,                   0,             0.89992,                   1,             0.98438,             0.80264,           0.0095333,           0.0026767,                   0,           0.0048439,           0.0048439,           0.0048439
                 180,            0.020093,            0.010052,                   0,                   1,             0.99985,             0.99545,             0.82371,            0.010188,           0.0026073,                   0,           0.0048038,           0.0048038,           0.0048038
                 181,            0.020153,           0.0094248,                   0,                   1,             0.99989,             0.99554,             0.81763,           0.0075668,           0.0024371,                   0,           0.0047639,           0.0047639,           0.0047639
                 182,            0.019342,           0.0082772,                   0,                   1,             0.99996,             0.99566,             0.84098,           0.0071613,           0.0023603,                   0,           0.0047242,           0.0047242,           0.0047242
                 183,             0.01618,           0.0086666,                   0,             0.99985,                   1,             0.99565,             0.84449,           0.0077741,           0.0024423,                   0,           0.0046845,           0.0046845,           0.0046845
                 184,            0.016952,           0.0094195,                   0,             0.89998,                   1,             0.98462,             0.78376,           0.0097372,           0.0027344,                   0,            0.004645,            0.004645,            0.004645
                 185,             0.01744,           0.0080054,                   0,              0.8997,                   1,             0.98464,             0.65107,           0.0097132,           0.0028348,                   0,           0.0046057,           0.0046057,           0.0046057
                 186,            0.017225,           0.0075013,                   0,             0.99994,             0.88889,             0.97567,             0.78175,           0.0082051,           0.0029194,                   0,           0.0045665,           0.0045665,           0.0045665
                 187,             0.01678,           0.0079097,                   0,             0.99986,             0.88889,             0.97567,             0.80166,           0.0087031,           0.0031585,                   0,           0.0045275,           0.0045275,           0.0045275
                 188,            0.014816,           0.0081085,                   0,             0.89996,              0.9996,             0.98466,             0.81305,           0.0079066,           0.0032073,                   0,           0.0044886,           0.0044886,           0.0044886
                 189,            0.014495,            0.007018,                   0,             0.99965,             0.88889,             0.96813,             0.81204,           0.0085794,           0.0034218,                   0,           0.0044499,           0.0044499,           0.0044499
                 190,            0.019233,           0.0090145,                   0,             0.99975,             0.88889,             0.88597,             0.72027,            0.010771,           0.0034034,                   0,           0.0044114,           0.0044114,           0.0044114
                 191,            0.019102,           0.0085013,                   0,             0.99978,             0.88889,             0.88605,             0.80595,           0.0087488,           0.0032242,                   0,           0.0043731,           0.0043731,           0.0043731
                 192,            0.017805,           0.0078672,                   0,                   1,             0.88881,             0.88587,             0.78495,           0.0079212,           0.0030594,                   0,           0.0043349,           0.0043349,           0.0043349
                 193,            0.014667,           0.0070916,                   0,             0.89997,             0.99966,             0.98458,             0.80743,           0.0076148,           0.0029725,                   0,           0.0042969,           0.0042969,           0.0042969
                 194,            0.016012,           0.0069383,                   0,             0.99997,             0.88889,             0.88597,             0.79762,           0.0076772,           0.0028731,                   0,           0.0042591,           0.0042591,           0.0042591
                 195,              0.0143,           0.0070429,                   0,             0.89997,             0.99966,              0.9847,             0.79588,           0.0089093,           0.0029254,                   0,           0.0042215,           0.0042215,           0.0042215
                 196,            0.016453,           0.0079978,                   0,             0.99988,             0.88889,             0.88613,             0.76176,           0.0089136,           0.0029615,                   0,            0.004184,            0.004184,            0.004184
                 197,            0.016421,           0.0081532,                   0,             0.99981,             0.88889,             0.88627,             0.80654,           0.0080892,           0.0028754,                   0,           0.0041468,           0.0041468,           0.0041468
                 198,            0.014857,           0.0072119,                   0,             0.99984,             0.88889,             0.88617,             0.78855,           0.0074005,           0.0027432,                   0,           0.0041098,           0.0041098,           0.0041098
                 199,            0.014554,           0.0083242,                   0,             0.99984,             0.88889,             0.88615,             0.80328,           0.0070685,           0.0027459,                   0,            0.004073,            0.004073,            0.004073
                 200,            0.014813,           0.0086549,                   0,             0.99969,             0.88889,             0.88632,             0.79541,            0.008026,           0.0027455,                   0,           0.0040364,           0.0040364,           0.0040364
                 201,            0.014735,           0.0064651,                   0,             0.89989,                   1,              0.9848,             0.69786,            0.010578,           0.0030003,                   0,               0.004,               0.004,               0.004
                 202,            0.016828,           0.0071766,                   0,             0.99939,             0.88889,             0.92112,             0.82223,           0.0075231,           0.0026911,                   0,           0.0039638,           0.0039638,           0.0039638
                 203,            0.015102,            0.006736,                   0,             0.99994,             0.88889,             0.88629,             0.80839,           0.0072433,            0.002631,                   0,           0.0039279,           0.0039279,           0.0039279
                 204,             0.01643,           0.0098592,                   0,             0.89988,                   1,             0.98488,             0.82818,            0.007296,           0.0026442,                   0,           0.0038922,           0.0038922,           0.0038922
                 205,            0.014179,           0.0073698,                   0,             0.89987,                   1,             0.98469,             0.82898,           0.0079279,           0.0028223,                   0,           0.0038567,           0.0038567,           0.0038567
                 206,            0.014863,           0.0075791,                   0,                 0.9,             0.99995,             0.98464,             0.83312,           0.0088407,           0.0030781,                   0,           0.0038214,           0.0038214,           0.0038214
                 207,            0.016881,           0.0085352,                   0,                 0.9,                   1,             0.98458,             0.78127,            0.008638,           0.0032911,                   0,           0.0037864,           0.0037864,           0.0037864
                 208,            0.014858,           0.0080226,                   0,             0.89991,                   1,              0.9846,             0.82559,           0.0086676,           0.0034361,                   0,           0.0037517,           0.0037517,           0.0037517
                 209,             0.01468,           0.0084901,                   0,             0.89997,                   1,             0.98451,             0.83924,           0.0077802,           0.0034656,                   0,           0.0037171,           0.0037171,           0.0037171
                 210,            0.014238,           0.0066017,                   0,             0.89995,                   1,             0.98449,             0.79085,           0.0082311,           0.0035596,                   0,           0.0036829,           0.0036829,           0.0036829
                 211,            0.016081,           0.0085254,                   0,              0.8999,                   1,             0.98438,             0.82243,           0.0097529,           0.0034786,                   0,           0.0036489,           0.0036489,           0.0036489
                 212,            0.017214,           0.0082011,                   0,             0.89994,                   1,             0.98442,             0.69525,            0.010192,           0.0034103,                   0,           0.0036151,           0.0036151,           0.0036151
                 213,            0.015005,           0.0071397,                   0,                 0.9,                   1,             0.98441,             0.81289,           0.0087912,           0.0030971,                   0,           0.0035816,           0.0035816,           0.0035816
                 214,            0.015219,           0.0081018,                   0,             0.89992,                   1,             0.98446,             0.82254,           0.0085384,           0.0030253,                   0,           0.0035484,           0.0035484,           0.0035484
                 215,            0.012981,           0.0068132,                   0,             0.89998,                   1,             0.98438,             0.78378,           0.0081541,           0.0030119,                   0,           0.0035154,           0.0035154,           0.0035154
                 216,            0.014763,            0.007437,                   0,             0.89994,                   1,             0.98437,             0.78006,           0.0090816,             0.00315,                   0,           0.0034827,           0.0034827,           0.0034827
                 217,            0.015098,            0.008273,                   0,             0.89991,                   1,             0.98441,             0.82997,            0.009609,           0.0033194,                   0,           0.0034503,           0.0034503,           0.0034503
                 218,            0.015493,           0.0077713,                   0,             0.89992,                   1,             0.98451,             0.80188,           0.0084639,           0.0032082,                   0,           0.0034182,           0.0034182,           0.0034182
                 219,            0.015255,           0.0083149,                   0,                   1,             0.99993,             0.99542,             0.83219,           0.0078762,           0.0031564,                   0,           0.0033863,           0.0033863,           0.0033863
                 220,            0.015038,           0.0076888,                   0,                   1,             0.99994,             0.99545,             0.79357,           0.0080839,           0.0031828,                   0,           0.0033548,           0.0033548,           0.0033548
                 221,            0.013667,           0.0074732,                   0,                   1,              0.9999,              0.9954,             0.84506,           0.0087426,           0.0030821,                   0,           0.0033235,           0.0033235,           0.0033235
                 222,            0.015546,           0.0079993,                   0,                   1,             0.99995,              0.9954,             0.75209,           0.0094589,           0.0029553,                   0,           0.0032925,           0.0032925,           0.0032925
                 223,            0.018443,            0.008565,                   0,                   1,             0.99995,             0.99548,             0.83038,            0.010038,           0.0028612,                   0,           0.0032618,           0.0032618,           0.0032618
                 224,            0.015106,           0.0076047,                   0,                   1,             0.99995,             0.99552,             0.83043,           0.0092387,           0.0027891,                   0,           0.0032314,           0.0032314,           0.0032314
                 225,            0.013174,           0.0081798,                   0,             0.89992,              0.9992,             0.98455,               0.856,           0.0086269,           0.0027974,                   0,           0.0032013,           0.0032013,           0.0032013
                 226,            0.016173,           0.0076772,                   0,             0.89945,                   1,             0.98467,             0.84146,           0.0085991,           0.0027964,                   0,           0.0031716,           0.0031716,           0.0031716
                 227,            0.014853,           0.0081274,                   0,             0.89994,              0.9994,             0.98463,             0.84703,           0.0090869,           0.0027297,                   0,           0.0031421,           0.0031421,           0.0031421
                 228,            0.017324,           0.0070305,                   0,             0.89998,             0.99975,             0.98467,             0.87504,           0.0077797,           0.0027046,                   0,            0.003113,            0.003113,            0.003113
                 229,            0.014521,           0.0079879,                   0,             0.89979,                   1,             0.98471,             0.85351,           0.0072536,            0.002604,                   0,           0.0030841,           0.0030841,           0.0030841
                 230,             0.01365,           0.0080587,                   0,             0.89982,                   1,             0.98474,             0.85275,           0.0067374,            0.002483,                   0,           0.0030556,           0.0030556,           0.0030556
                 231,            0.013849,           0.0077828,                   0,             0.89999,             0.99992,             0.98483,             0.84952,           0.0065841,           0.0023797,                   0,           0.0030274,           0.0030274,           0.0030274
                 232,            0.014378,           0.0069718,                   0,             0.89975,                   1,             0.98498,             0.84341,           0.0071702,           0.0022953,                   0,           0.0029996,           0.0029996,           0.0029996
                 233,            0.014415,           0.0077286,                   0,             0.89996,             0.99964,             0.98498,             0.83306,           0.0079307,           0.0024249,                   0,            0.002972,            0.002972,            0.002972
                 234,            0.012891,           0.0070702,                   0,             0.89999,             0.99989,               0.985,             0.86972,           0.0077691,           0.0023048,                   0,           0.0029448,           0.0029448,           0.0029448
                 235,            0.013578,            0.006774,                   0,              0.8999,                   1,              0.9851,             0.85824,           0.0080349,           0.0024266,                   0,           0.0029179,           0.0029179,           0.0029179
                 236,            0.011422,            0.006534,                   0,             0.89998,             0.99983,             0.98498,             0.87666,           0.0084177,           0.0024401,                   0,           0.0028914,           0.0028914,           0.0028914
                 237,            0.012763,           0.0077569,                   0,                   1,             0.99985,             0.99596,             0.87323,           0.0077275,           0.0024167,                   0,           0.0028652,           0.0028652,           0.0028652
                 238,            0.012653,           0.0070985,                   0,                   1,             0.99998,             0.99585,             0.87069,            0.008628,           0.0024205,                   0,           0.0028394,           0.0028394,           0.0028394
                 239,            0.013256,           0.0074453,                   0,                   1,             0.99999,             0.99598,             0.86636,           0.0073989,           0.0023818,                   0,           0.0028139,           0.0028139,           0.0028139
                 240,            0.012232,             0.00674,                   0,                   1,             0.99982,             0.99598,             0.87086,            0.007221,           0.0023582,                   0,           0.0027887,           0.0027887,           0.0027887
                 241,             0.01057,           0.0052163,                   0,             0.99983,                   1,               0.996,             0.85547,           0.0069975,           0.0023313,                   0,           0.0027639,           0.0027639,           0.0027639
                 242,            0.013527,           0.0065133,                   0,             0.99984,                   1,             0.99594,             0.86861,           0.0071145,           0.0023268,                   0,           0.0027395,           0.0027395,           0.0027395
                 243,            0.012029,           0.0065604,                   0,                   1,             0.99995,             0.99588,             0.85979,           0.0079294,           0.0025843,                   0,           0.0027154,           0.0027154,           0.0027154
                 244,             0.01348,           0.0054902,                   0,                   1,             0.99992,              0.9958,             0.79125,           0.0089718,           0.0027127,                   0,           0.0026917,           0.0026917,           0.0026917
                 245,            0.016052,           0.0075495,                   0,             0.99987,                   1,              0.9958,             0.85748,           0.0077539,           0.0026343,                   0,           0.0026683,           0.0026683,           0.0026683
                 246,            0.011802,           0.0069081,                   0,                   1,             0.99987,              0.9959,              0.8543,           0.0083593,           0.0026577,                   0,           0.0026453,           0.0026453,           0.0026453
                 247,            0.014527,           0.0070637,                   0,                   1,             0.99994,             0.99588,             0.85427,             0.00839,           0.0026469,                   0,           0.0026227,           0.0026227,           0.0026227
                 248,            0.013909,           0.0066449,                   0,                   1,             0.99994,             0.99575,             0.82864,           0.0074495,           0.0025621,                   0,           0.0026004,           0.0026004,           0.0026004
                 249,            0.013691,           0.0080715,                   0,             0.99993,             0.88889,             0.88609,             0.80392,           0.0094002,           0.0028571,                   0,           0.0025785,           0.0025785,           0.0025785
                 250,            0.013879,           0.0064573,                   0,             0.89992,             0.99916,             0.98471,              0.8475,           0.0075446,             0.00257,                   0,            0.002557,            0.002557,            0.002557
                 251,            0.011696,           0.0054235,                   0,                   1,             0.88889,             0.97575,             0.83124,           0.0074914,           0.0025532,                   0,           0.0025359,           0.0025359,           0.0025359
                 252,            0.010622,           0.0057485,                   0,                   1,             0.88889,             0.97567,             0.83113,           0.0074314,            0.002556,                   0,           0.0025151,           0.0025151,           0.0025151
                 253,            0.014355,           0.0066062,                   0,             0.89991,                   1,             0.98465,              0.8298,           0.0075311,           0.0025194,                   0,           0.0024948,           0.0024948,           0.0024948
                 254,            0.013689,           0.0069051,                   0,             0.89996,             0.99961,             0.98466,             0.84083,           0.0079982,           0.0025899,                   0,           0.0024748,           0.0024748,           0.0024748
                 255,            0.011516,           0.0061002,                   0,             0.89996,             0.99963,             0.98468,             0.84196,           0.0071534,           0.0024866,                   0,           0.0024552,           0.0024552,           0.0024552
                 256,            0.014885,           0.0086636,                   0,             0.89974,                   1,             0.98474,             0.83544,           0.0073606,           0.0024997,                   0,            0.002436,            0.002436,            0.002436
                 257,            0.011185,           0.0067494,                   0,             0.89999,             0.99989,             0.98485,             0.82851,           0.0071173,           0.0025155,                   0,           0.0024172,           0.0024172,           0.0024172
                 258,            0.012825,           0.0076972,                   0,             0.89997,                   1,             0.98485,             0.83795,           0.0071043,           0.0025883,                   0,           0.0023987,           0.0023987,           0.0023987
                 259,            0.011685,           0.0070933,                   0,                 0.9,             0.99995,             0.98485,             0.84266,           0.0081139,           0.0027395,                   0,           0.0023807,           0.0023807,           0.0023807
                 260,            0.014738,           0.0073419,                   0,             0.99985,             0.88889,             0.88632,             0.81863,           0.0071359,            0.002597,                   0,           0.0023631,           0.0023631,           0.0023631
                 261,            0.012262,             0.00651,                   0,             0.89998,             0.99982,             0.98483,             0.83666,           0.0072263,           0.0027551,                   0,           0.0023458,           0.0023458,           0.0023458
                 262,            0.011347,           0.0056915,                   0,             0.89998,             0.99981,             0.98485,             0.82851,           0.0074735,           0.0028511,                   0,            0.002329,            0.002329,            0.002329
                 263,            0.010798,           0.0051407,                   0,             0.89999,             0.99986,             0.98488,             0.82934,           0.0074323,            0.002783,                   0,           0.0023125,           0.0023125,           0.0023125
                 264,            0.013774,           0.0085337,                   0,             0.89999,                   1,               0.985,             0.83854,           0.0080568,           0.0026571,                   0,           0.0022965,           0.0022965,           0.0022965
                 265,            0.012198,           0.0059808,                   0,             0.99984,             0.88889,             0.88648,             0.78085,           0.0081506,           0.0025869,                   0,           0.0022809,           0.0022809,           0.0022809
                 266,            0.013705,            0.005577,                   0,             0.89979,                   1,              0.9849,             0.85246,           0.0077745,           0.0024684,                   0,           0.0022657,           0.0022657,           0.0022657
                 267,            0.013106,           0.0061416,                   0,                   1,                   1,             0.99594,             0.85105,           0.0077727,           0.0024288,                   0,           0.0022509,           0.0022509,           0.0022509
                 268,            0.012648,           0.0069818,                   0,                   1,              0.9999,               0.996,              0.8537,           0.0075358,           0.0023902,                   0,           0.0022365,           0.0022365,           0.0022365
                 269,            0.012915,           0.0065914,                   0,                   1,              0.9999,             0.99598,             0.84677,           0.0073719,            0.002386,                   0,           0.0022225,           0.0022225,           0.0022225
                 270,            0.013979,           0.0070145,                   0,                   1,             0.99999,             0.99592,             0.82887,           0.0081507,           0.0025142,                   0,           0.0022089,           0.0022089,           0.0022089
                 271,            0.012511,           0.0064171,                   0,             0.99988,                   1,             0.99596,             0.83958,           0.0075645,           0.0024309,                   0,           0.0021958,           0.0021958,           0.0021958
                 272,            0.011135,           0.0054055,                   0,             0.99987,                   1,             0.99596,             0.85134,           0.0072687,           0.0024437,                   0,            0.002183,            0.002183,            0.002183
                 273,            0.010698,           0.0052954,                   0,             0.99997,                   1,             0.99596,             0.82893,           0.0069633,           0.0023893,                   0,           0.0021707,           0.0021707,           0.0021707
                 274,            0.013124,           0.0085522,                   0,             0.99999,                   1,             0.99592,             0.82887,           0.0069329,           0.0024136,                   0,           0.0021588,           0.0021588,           0.0021588
                 275,            0.011143,           0.0059046,                   0,             0.99994,                   1,             0.99583,             0.85116,           0.0070038,           0.0024425,                   0,           0.0021473,           0.0021473,           0.0021473
                 276,             0.01165,           0.0058966,                   0,              0.9999,                   1,              0.9958,               0.808,           0.0072357,           0.0025255,                   0,           0.0021363,           0.0021363,           0.0021363
                 277,            0.011491,           0.0064597,                   0,                   1,             0.99987,             0.99582,             0.85114,           0.0074138,           0.0026543,                   0,           0.0021257,           0.0021257,           0.0021257
                 278,            0.011985,           0.0062865,                   0,             0.99995,                   1,             0.99587,             0.83431,           0.0070351,           0.0026217,                   0,           0.0021155,           0.0021155,           0.0021155
                 279,            0.010905,           0.0054463,                   0,             0.99981,                   1,             0.99582,             0.84951,           0.0070546,           0.0027068,                   0,           0.0021057,           0.0021057,           0.0021057
                 280,            0.012441,            0.006191,                   0,                   1,             0.99995,              0.9959,             0.85224,           0.0077262,           0.0029336,                   0,           0.0020963,           0.0020963,           0.0020963
                 281,            0.010449,           0.0054135,                   0,                   1,             0.99991,              0.9959,             0.85224,           0.0085281,           0.0029695,                   0,           0.0020874,           0.0020874,           0.0020874
                 282,            0.012903,           0.0060455,                   0,             0.99971,             0.88889,             0.88639,             0.78604,           0.0076966,           0.0029035,                   0,           0.0020789,           0.0020789,           0.0020789
                 283,             0.01208,           0.0063286,                   0,             0.99992,                   1,             0.99596,             0.84444,           0.0070773,           0.0028442,                   0,           0.0020709,           0.0020709,           0.0020709
                 284,            0.010878,           0.0058491,                   0,             0.99993,                   1,             0.99607,              0.8446,           0.0069766,           0.0028149,                   0,           0.0020632,           0.0020632,           0.0020632
                 285,            0.012105,           0.0078229,                   0,             0.99998,                   1,              0.9961,             0.82912,           0.0081826,           0.0029078,                   0,            0.002056,            0.002056,            0.002056
                 286,            0.010717,           0.0065189,                   0,             0.99994,                   1,               0.996,             0.82899,           0.0078983,            0.002805,                   0,           0.0020492,           0.0020492,           0.0020492
                 287,            0.013678,           0.0069351,                   0,             0.99987,                   1,             0.99607,             0.85248,           0.0073105,           0.0027487,                   0,           0.0020429,           0.0020429,           0.0020429
                 288,            0.012666,           0.0060088,                   0,             0.99992,                   1,             0.99598,             0.85514,           0.0071527,           0.0027907,                   0,            0.002037,            0.002037,            0.002037
                 289,            0.012124,           0.0059416,                   0,             0.99999,                   1,             0.99605,             0.86112,           0.0073756,            0.002829,                   0,           0.0020315,           0.0020315,           0.0020315
                 290,            0.011592,           0.0067425,                   0,              0.9999,                   1,              0.9961,             0.82918,           0.0076534,           0.0029082,                   0,           0.0020265,           0.0020265,           0.0020265
                 291,            0.011561,           0.0055757,                   0,             0.99993,                   1,             0.99596,             0.82558,           0.0074194,           0.0029086,                   0,           0.0020219,           0.0020219,           0.0020219
                 292,            0.011283,           0.0063528,                   0,             0.99982,                   1,              0.9959,             0.84122,           0.0080003,            0.002964,                   0,           0.0020178,           0.0020178,           0.0020178
                 293,            0.012906,           0.0071275,                   0,             0.99979,                   1,             0.99598,             0.82896,           0.0072507,           0.0029341,                   0,            0.002014,            0.002014,            0.002014
                 294,           0.0093361,           0.0055888,                   0,                   1,                   1,             0.99602,             0.82902,           0.0071172,           0.0029982,                   0,           0.0020107,           0.0020107,           0.0020107
                 295,            0.010109,           0.0067671,                   0,                   1,                   1,             0.99605,             0.85147,           0.0071298,           0.0030568,                   0,           0.0020079,           0.0020079,           0.0020079
                 296,            0.011791,           0.0066407,                   0,             0.99999,                   1,             0.99618,             0.82924,           0.0076689,           0.0029945,                   0,           0.0020055,           0.0020055,           0.0020055
                 297,            0.012081,           0.0062108,                   0,             0.99984,                   1,              0.9961,              0.8415,           0.0078899,           0.0030169,                   0,           0.0020035,           0.0020035,           0.0020035
                 298,            0.011915,             0.00696,                   0,             0.99981,                   1,               0.996,             0.84136,           0.0073869,           0.0031138,                   0,            0.002002,            0.002002,            0.002002
                 299,            0.013126,            0.006773,                   0,             0.99999,                   1,               0.996,             0.82899,           0.0073436,            0.003184,                   0,           0.0020009,           0.0020009,           0.0020009
